label,attack_type,window_start_time,window_end_time,n_messages,n_emergency,alert_frequency_per_hour,normal_emergency_ratio,inter_alert_interval_mean,inter_interval_variance,burst_score,topic_diversity,time_sin,time_cos,payload_entropy,consecutive_emergency_count,alert_rate_acceleration,regularity_coefficient,temporal_clustering_score,freq_persistence_5w,freq_rolling_mean_5w,freq_rolling_std_5w
1,normal,2026-02-25T04:52:31+00:00,2026-02-25T05:52:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.9563047559630354,0.2923717047227367,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T05:02:31+00:00,2026-02-25T06:02:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.9681476403781076,0.2503800040544415,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T05:12:31+00:00,2026-02-25T06:12:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.9781476007338056,0.2079116908177594,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T05:22:31+00:00,2026-02-25T06:22:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.9862856015372312,0.1650476058606778,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T05:32:31+00:00,2026-02-25T06:32:31+00:00,1811,0,0.0,1811.0,0.0273930907926776,0.0,0.0,0.0,0.992546151641322,0.1218693434051477,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T05:42:31+00:00,2026-02-25T06:42:31+00:00,1449,0,0.0,1449.0,0.0273930907926776,0.0,0.0,0.0,0.996917333733128,0.0784590957278447,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T05:52:31+00:00,2026-02-25T06:52:31+00:00,1087,0,0.0,1087.0,0.0273930907926776,0.0,0.0,0.0,0.9993908270190958,0.0348994967025008,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T06:02:31+00:00,2026-02-25T07:02:31+00:00,725,0,0.0,725.0,0.0273930907926776,0.0,0.0,0.0,0.9993908270190958,-0.0087265354983739,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T06:12:31+00:00,2026-02-25T07:12:31+00:00,363,0,0.0,363.0,0.0273930907926776,0.0,0.0,0.0,0.9986295347545738,-0.0523359562429438,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T06:22:31+00:00,2026-02-25T07:22:31+00:00,1,0,0.0,1.0,0.0273930907926776,0.0,0.0,0.0,0.9953961983671789,-0.0958457525202239,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
0,flooding,2026-02-25T06:22:31+00:00,2026-02-25T07:22:31+00:00,42590,36465,33569.0,0.1679692856163444,0.0014845757058054,0.0048199350373797,2799.0,3.0,0.9953961983671789,-0.0958457525202239,5.04846639623424,1.0,-18823.0,0.0213836460327701,1.4848484848484849,1.0,17458.6,211.93796262113608
0,flooding,2026-02-25T06:37:31+00:00,2026-02-25T07:37:31+00:00,24385,20879,20879.0,0.1679199195363762,0.002770795622386,0.012745011228379,2799.0,3.0,0.986996366560232,-0.160742565603826,5.053736739524924,1.0,-11519.0,0.0245433805699367,1.9999094483498152,1.0,17458.6,211.93796262113608
0,flooding,2026-02-25T06:52:31+00:00,2026-02-25T07:52:31+00:00,11600,9932,9932.0,0.1679420056383407,0.0051152783904313,0.0182265725535594,2799.0,3.0,0.9659258262890684,-0.2588190451025206,5.050597526040016,1.0,-8468.0,0.0378893164258514,1.9999094483498152,1.0,21460.0,11829.205932775032
0,flooding,2026-02-25T07:07:31+00:00,2026-02-25T08:07:31+00:00,21477,18389,18389.0,0.1679264777856327,0.0032488072091664,0.0103347282937022,2799.0,3.0,0.9575713608048144,-0.288196268134089,5.055964726923419,1.0,35.809999999999945,0.0319576185436134,1.9999094483498152,1.0,20692.25,9779.800726497448
0,flooding,2026-02-25T07:22:31+00:00,2026-02-25T08:22:31+00:00,35739,30604,30604.0,0.1677885243758985,0.0018813503584216,0.0037988852777634,2799.0,3.0,0.9335804264972016,-0.3583679495453002,5.057400069620776,1.0,35.809999999999945,0.0305240102852154,1.9999094483498152,1.0,22674.6,9559.389849775978
1,normal,2026-02-25T07:32:31+00:00,2026-02-25T08:32:31+00:00,363,0,0.0,363.0,0.0273930907926776,0.0,0.0,0.0,0.8141155183563192,-0.5807029557109398,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
0,flooding,2026-02-25T07:37:31+00:00,2026-02-25T08:37:31+00:00,34983,29956,29956.0,0.1678127920950727,0.0014712781415441,0.0028361005659613,2799.0,3.0,0.9099612708765432,-0.4146932426562388,5.0573271088914735,1.0,35.809999999999945,0.0276270153845992,1.9999094483498152,1.0,21952.0,8620.438184918445
1,normal,2026-02-25T07:42:31+00:00,2026-02-25T08:42:31+00:00,725,0,0.0,725.0,0.0273930907926776,0.0,0.0,0.0,0.8141155183563192,-0.5807029557109398,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T07:52:31+00:00,2026-02-25T08:52:31+00:00,1087,0,0.0,1087.0,0.0273930907926776,0.0,0.0,0.0,0.8141155183563192,-0.5807029557109398,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
0,flooding,2026-02-25T07:52:31+00:00,2026-02-25T08:52:31+00:00,34443,29494,29494.0,0.1677968400352614,0.0009232112975594,8.325245928768232e-07,2799.0,3.0,0.8767267557075076,-0.4809887689193878,5.057022161277068,1.0,-29494.0,1.0118184043010303,1.46904455143419,1.0,23675.0,9194.218400712483
1,normal,2026-02-25T08:02:31+00:00,2026-02-25T09:02:31+00:00,1449,0,0.0,1449.0,0.0273930907926776,0.0,0.0,0.0,0.8141155183563192,-0.5807029557109398,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
0,flooding,2026-02-25T08:07:31+00:00,2026-02-25T09:07:31+00:00,18971,16247,16247.0,0.1676617221640918,0.0009232480395376,8.323210134954619e-07,2799.0,3.0,0.8503522249955628,-0.5262139236518697,5.049172114894442,1.0,-16247.0,1.011982411563117,1.9999094483498152,1.0,24938.0,7008.278997014888
1,normal,2026-02-25T08:12:31+00:00,2026-02-25T09:12:31+00:00,1811,0,0.0,1811.0,0.0273930907926776,0.0,0.0,0.0,0.8141155183563192,-0.5807029557109398,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
0,flooding,2026-02-25T08:22:31+00:00,2026-02-25T09:22:31+00:00,2,1,1.0,1.0,0.0273930907926776,0.0,1.0,1.0,0.8141155183563192,-0.5807029557109398,4.347691161292044,1.0,0.0,11.409203737861285,1.0,1.0,21260.4,13302.300150725814
1,normal,2026-02-25T08:22:31+00:00,2026-02-25T09:22:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.8141155183563192,-0.5807029557109398,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T08:32:31+00:00,2026-02-25T09:32:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.788010753606722,-0.6156614753256583,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T08:42:31+00:00,2026-02-25T09:42:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.760405965600031,-0.6494480483301835,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T08:52:31+00:00,2026-02-25T09:52:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.7313537016191706,-0.6819983600624984,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T09:02:31+00:00,2026-02-25T10:02:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.700909264299851,-0.7132504491541815,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T09:12:31+00:00,2026-02-25T10:12:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.6691306063588585,-0.743144825477394,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T09:22:31+00:00,2026-02-25T10:22:31+00:00,2173,0,0.0,2173.0,0.0273930907926776,0.0,0.0,0.0,0.6360782202777638,-0.7716245833877201,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T09:32:31+00:00,2026-02-25T10:32:31+00:00,2174,0,0.0,2174.0,0.0273930907926776,0.0,0.0,0.0,0.6018150231520486,-0.7986355100472926,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T09:42:31+00:00,2026-02-25T10:42:31+00:00,2174,0,0.0,2174.0,0.0273930907926776,0.0,0.0,0.0,0.5664062369248332,-0.8241261886220155,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T09:52:31+00:00,2026-02-25T10:52:31+00:00,2174,0,0.0,2174.0,0.0273930907926776,0.0,0.0,0.0,0.529919264233205,-0.848048096156426,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
1,normal,2026-02-25T10:02:31+00:00,2026-02-25T11:02:31+00:00,2174,0,0.0,2174.0,0.0273930907926776,0.0,0.0,0.0,0.4924235601034671,-0.8703556959398997,0.0,0.0,0.0,11.409203737861285,1.0,0.0,0.0,0.0
